match_id,batter,runs,balls_faced
1136567.0,RG Sharma,11.0,10
1136567.0,Rashid Khan,0.0,1
1136567.0,S Dhawan,45.0,28
1136567.0,S Kaul,0.0,4
1136567.0,SA Yadav,28.0,31
1136567.0,Sandeep Sharma,0.0,2
1136567.0,Shakib Al Hasan,12.0,12
1136567.0,WP Saha,22.0,20
1136567.0,YK Pathan,14.0,14
1136568.0,AB de Villiers,57.0,40
1136568.0,AJ Finch,0.0,1
1136568.0,AJ Tye,7.0,8
1136568.0,AR Patel,2.0,3
1136568.0,BB McCullum,0.0,1
1136568.0,CR Woakes,1.0,2
1136568.0,KK Nair,29.0,27
1136568.0,KL Rahul,47.0,30
1136568.0,MA Agarwal,15.0,11
1136568.0,MM Sharma,1.0,3
1136568.0,MP Stoinis,11.0,9
1136568.0,Mandeep Singh,22.0,20
1136568.0,Mujeeb Ur Rahman,0.0,2
1136568.0,Q de Kock,45.0,34
1136568.0,R Ashwin,33.0,21
1136568.0,SN Khan,0.0,1
1136568.0,V Kohli,21.0,16
1136568.0,Washington Sundar,9.0,4
1136568.0,Yuvraj Singh,4.0,4
1136569.0,A Dananjaya,4.0,5
1136569.0,E Lewis,48.0,31
1136569.0,G Gambhir,15.0,16
1136569.0,GJ Maxwell,13.0,6
1136569.0,HH Pandya,2.0,3
1136569.0,Ishan Kishan,44.0,23
1136569.0,JJ Roy,91.0,54
1136569.0,KA Pollard,0.0,1
1136569.0,KH Pandya,11.0,11
1136569.0,M Markande,4.0,3
1136569.0,RG Sharma,18.0,16
1136569.0,RR Pant,47.0,25
1136569.0,SA Yadav,53.0,32
1136569.0,SS Iyer,27.0,20
1136570.0,AD Russell,9.0,5
1136570.0,CA Lynn,49.0,34
1136570.0,DJ Hooda,5.0,9
1136570.0,KD Karthik,29.0,27
1136570.0,KS Williamson,50.0,44
1136570.0,MG Johnson,4.0,5
1136570.0,MK Pandey,4.0,11
1136570.0,N Rana,18.0,16
1136570.0,RV Uthappa,3.0,8
1136570.0,S Dhawan,7.0,8
1136570.0,SP Narine,9.0,11
1136570.0,Shakib Al Hasan,27.0,21
1136570.0,Shivam Mavi,7.0,8
1136570.0,Shubman Gill,3.0,9
1136570.0,WP Saha,24.0,18
1136570.0,YK Pathan,17.0,8
1136571.0,AB de Villiers,20.0,18
1136571.0,AM Rahane,36.0,22
1136571.0,BA Stokes,27.0,22
1136571.0,BB McCullum,4.0,4
1136571.0,CR Woakes,0.0,1
1136571.0,DJM Short,11.0,18
1136571.0,JC Buttler,23.0,15
1136571.0,Mandeep Singh,47.0,25
1136571.0,P Negi,3.0,4
1136571.0,Q de Kock,26.0,19
1136571.0,RA Tripathi,14.0,5
1136571.0,SV Samson,92.0,46
1136571.0,V Kohli,57.0,31
1136571.0,Washington Sundar,35.0,21
1136572.0,AJ Finch,0.0,1
1136572.0,AJ Tye,3.0,4
1136572.0,AT Rayudu,49.0,37
1136572.0,CH Gayle,63.0,34
1136572.0,DJ Bravo,1.0,1
1136572.0,KK Nair,29.0,17
1136572.0,KL Rahul,37.0,22
1136572.0,M Vijay,12.0,11
1136572.0,MA Agarwal,30.0,19
1136572.0,MS Dhoni,79.0,47
1136572.0,R Ashwin,14.0,11
1136572.0,RA Jadeja,19.0,15
1136572.0,SR Watson,11.0,10
1136572.0,SW Billings,9.0,8
1136572.0,Yuvraj Singh,20.0,13
1136573.0,AD Russell,41.0,12
1136573.0,CA Lynn,31.0,29
1136573.0,CH Morris,2.0,3
1136573.0,G Gambhir,8.0,7
1136573.0,GJ Maxwell,47.0,22
1136573.0,JJ Roy,1.0,4
1136573.0,KD Karthik,19.0,11
1136573.0,Mohammed Shami,7.0,6
1136573.0,N Rana,59.0,36
1136573.0,PP Chawla,0.0,3
1136573.0,R Tewatia,1.0,2
1136573.0,RR Pant,43.0,30
1136573.0,RV Uthappa,35.0,19
1136573.0,S Nadeem,6.0,8
1136573.0,SP Narine,1.0,4
1136573.0,SS Iyer,4.0,3
1136573.0,Shubman Gill,6.0,5
1136573.0,TA Boult,0.0,2
1136573.0,TK Curran,2.0,3
1136573.0,V Shankar,2.0,4
1136574.0,AB de Villiers,1.0,2
1136574.0,CJ Anderson,0.0,1
1136574.0,CR Woakes,11.0,11
1136574.0,E Lewis,65.0,44
1136574.0,HH Pandya,17.0,5
1136574.0,Ishan Kishan,0.0,1
1136574.0,KA Pollard,5.0,8
1136574.0,KH Pandya,15.0,13
1136574.0,MJ McClenaghan,0.0,1
1136574.0,Mandeep Singh,16.0,16
1136574.0,Mohammed Siraj,8.0,3
1136574.0,Q de Kock,19.0,13
1136574.0,RG Sharma,94.0,54
1136574.0,SA Yadav,0.0,1
1136574.0,SN Khan,5.0,6
1136574.0,UT Yadav,1.0,2
1136574.0,V Kohli,92.0,62
1136574.0,Washington Sundar,7.0,8
1136575.0,AM Rahane,36.0,19
1136575.0,BA Stokes,14.0,11
1136575.0,CA Lynn,0.0,2
1136575.0,DJM Short,44.0,43
1136575.0,DS Kulkarni,3.0,3
1136575.0,JC Buttler,24.0,21
1136575.0,K Gowtham,12.0,7
1136575.0,KD Karthik,42.0,23
1136575.0,N Rana,35.0,28
1136575.0,RA Tripathi,15.0,11
1136575.0,RV Uthappa,48.0,37
1136575.0,S Gopal,0.0,1
1136575.0,SP Narine,35.0,25
1136575.0,SV Samson,7.0,8
1136576.0,AJ Finch,14.0,6
1136576.0,CH Gayle,104.0,65
1136576.0,DJ Hooda,5.0,5
1136576.0,KK Nair,31.0,22
1136576.0,KL Rahul,18.0,21
1136576.0,KS Williamson,54.0,41
1136576.0,MA Agarwal,18.0,9
1136576.0,MK Pandey,57.0,47
1136576.0,S Dhawan,0.0,1
1136576.0,Shakib Al Hasan,24.0,15
1136576.0,WP Saha,6.0,8
1136576.0,YK Pathan,19.0,13
1136577.0,AM Rahane,16.0,13
1136577.0,AT Rayudu,12.0,8
1136577.0,B Laughlin,0.0,1
1136577.0,BA Stokes,45.0,38
1136577.0,DJ Bravo,24.0,18
1136577.0,H Klaasen,7.0,7
1136577.0,JC Buttler,22.0,20
1136577.0,JD Unadkat,16.0,10
1136577.0,K Gowtham,1.0,2
1136577.0,MS Dhoni,5.0,3
1136577.0,RA Jadeja,2.0,1
1136577.0,RA Tripathi,5.0,7
1136577.0,S Gopal,8.0,10
1136577.0,SK Raina,46.0,31
1136577.0,SR Watson,106.0,58
1136577.0,STR Binny,10.0,8
1136577.0,SV Samson,2.0,3
1136577.0,SW Billings,3.0,7
1136578.0,AD Russell,10.0,8
1136578.0,CA Lynn,74.0,41
1136578.0,CH Gayle,62.0,39
1136578.0,KD Karthik,43.0,30
1136578.0,KL Rahul,60.0,28
1136578.0,MA Agarwal,2.0,2
1136578.0,N Rana,3.0,5
1136578.0,PP Chawla,2.0,3
1136578.0,RV Uthappa,34.0,24
1136578.0,SP Narine,1.0,4
1136578.0,Shubman Gill,14.0,10
1136578.0,TK Curran,1.0,3
1136579.0,AB de Villiers,90.0,40
1136579.0,CJ Anderson,15.0,13
1136579.0,G Gambhir,3.0,10
1136579.0,GJ Maxwell,4.0,6
1136579.0,JJ Roy,5.0,17
1136579.0,M Vohra,2.0,6
1136579.0,Mandeep Singh,17.0,10
1136579.0,Q de Kock,18.0,16
1136579.0,R Tewatia,13.0,9
1136579.0,RR Pant,85.0,50
1136579.0,SS Iyer,52.0,31
1136579.0,V Kohli,30.0,26
1136580.0,AT Rayudu,79.0,39
1136580.0,DJ Hooda,1.0,7
1136580.0,F du Plessis,11.0,13
1136580.0,KS Williamson,84.0,52
1136580.0,MK Pandey,0.0,2
1136580.0,MS Dhoni,25.0,12
1136580.0,RK Bhui,0.0,5
1136580.0,Rashid Khan,17.0,4
1136580.0,SK Raina,54.0,44
1136580.0,SR Watson,9.0,16
1136580.0,Shakib Al Hasan,24.0,19
1136580.0,WP Saha,5.0,5
1136580.0,YK Pathan,45.0,28
1136581.0,AM Rahane,14.0,17
1136581.0,BA Stokes,40.0,29
1136581.0,E Lewis,0.0,1
1136581.0,H Klaasen,0.0,1
1136581.0,HH Pandya,4.0,2
1136581.0,Ishan Kishan,58.0,42
1136581.0,JC Archer,8.0,9
1136581.0,JC Buttler,6.0,8
1136581.0,K Gowtham,33.0,11
1136581.0,KA Pollard,21.0,20
1136581.0,KH Pandya,7.0,6
1136581.0,M Markande,0.0,1
1136581.0,MJ McClenaghan,0.0,1
1136581.0,RA Tripathi,9.0,9
1136581.0,RG Sharma,0.0,1
1136581.0,SA Yadav,72.0,50
1136581.0,SV Samson,52.0,40
1136582.0,A Mishra,1.0,2
1136582.0,AJ Finch,2.0,4
1136582.0,AJ Tye,3.0,9
1136582.0,BB Sran,0.0,1
1136582.0,DA Miller,26.0,20
1136582.0,DT Christian,6.0,11
1136582.0,G Gambhir,4.0,16
1136582.0,GJ Maxwell,12.0,10
1136582.0,KK Nair,34.0,33
1136582.0,KL Rahul,23.0,15
1136582.0,LE Plunkett,0.0,1
1136582.0,MA Agarwal,21.0,16
1136582.0,PP Shaw,22.0,10
1136582.0,R Ashwin,6.0,9
1136582.0,R Tewatia,24.0,24
1136582.0,RR Pant,4.0,7
1136582.0,SS Iyer,57.0,46
1136582.0,Yuvraj Singh,14.0,17
1136583.0,Basil Thampi,3.0,6
1136583.0,E Lewis,5.0,9
1136583.0,HH Pandya,3.0,19
1136583.0,Ishan Kishan,0.0,3
1136583.0,JJ Bumrah,6.0,5
1136583.0,KA Pollard,9.0,6
1136583.0,KH Pandya,24.0,20
1136583.0,KS Williamson,29.0,22
1136583.0,M Markande,1.0,2
1136583.0,MJ McClenaghan,0.0,2
1136583.0,MK Pandey,16.0,11
1136583.0,Mohammad Nabi,14.0,10
1136583.0,Mustafizur Rahman,1.0,3
1136583.0,RG Sharma,2.0,6
1136583.0,Rashid Khan,6.0,9
1136583.0,S Dhawan,5.0,7
1136583.0,S Kaul,2.0,9
1136583.0,SA Yadav,34.0,39
1136583.0,Sandeep Sharma,0.0,1
1136583.0,Shakib Al Hasan,2.0,4
1136583.0,WP Saha,0.0,2
1136583.0,YK Pathan,29.0,35
1136584.0,AB de Villiers,68.0,31
1136584.0,AT Rayudu,82.0,54
1136584.0,C de Grandhomme,11.0,7
1136584.0,CJ Anderson,2.0,8
1136584.0,DJ Bravo,14.0,7
1136584.0,MS Dhoni,70.0,39
1136584.0,Mandeep Singh,32.0,19
1136584.0,P Negi,0.0,1
1136584.0,Q de Kock,53.0,37
1136584.0,RA Jadeja,3.0,6
1136584.0,SK Raina,11.0,10
1136584.0,SR Watson,7.0,4
1136584.0,SW Billings,9.0,7
1136584.0,UT Yadav,0.0,2
1136584.0,V Kohli,18.0,15
1136584.0,Washington Sundar,13.0,4
1136585.0,AJ Finch,8.0,4
1136585.0,AJ Tye,4.0,2
1136585.0,AS Rajpoot,8.0,9
1136585.0,BB Sran,2.0,5
1136585.0,CH Gayle,23.0,22
1136585.0,KK Nair,13.0,17
1136585.0,KL Rahul,32.0,26
1136585.0,KS Williamson,0.0,3
1136585.0,MA Agarwal,12.0,15
1136585.0,MK Pandey,54.0,52
1136585.0,MK Tiwary,1.0,5
1136585.0,Mohammad Nabi,4.0,2
1136585.0,Mujeeb Ur Rahman,10.0,5
1136585.0,R Ashwin,4.0,6
1136585.0,S Dhawan,11.0,8
1136585.0,Shakib Al Hasan,28.0,30
1136585.0,WP Saha,6.0,9
1136585.0,YK Pathan,21.0,19
1136586.0,AD Russell,44.0,32
1136586.0,C Munro,33.0,18
1136586.0,CA Lynn,5.0,6
1136586.0,GJ Maxwell,27.0,18
1136586.0,KD Karthik,18.0,18
1136586.0,Kuldeep Yadav,7.0,7
1136586.0,MG Johnson,12.0,6
1136586.0,N Rana,8.0,7
1136586.0,PP Chawla,2.0,4
1136586.0,PP Shaw,62.0,44
1136586.0,RR Pant,0.0,1
1136586.0,RV Uthappa,1.0,2
1136586.0,SP Narine,26.0,9
1136586.0,SS Iyer,93.0,42
1136586.0,Shivam Mavi,0.0,3
1136586.0,Shubman Gill,37.0,29
1136587.0,AT Rayudu,46.0,36
1136587.0,DJ Bravo,0.0,1
1136587.0,E Lewis,47.0,45
1136587.0,HH Pandya,13.0,8
1136587.0,MS Dhoni,26.0,23
1136587.0,RG Sharma,56.0,35
1136587.0,SA Yadav,44.0,35
1136587.0,SK Raina,75.0,48
1136587.0,SR Watson,12.0,11
1136587.0,SW Billings,3.0,5
1136588.0,AD Hales,45.0,39
1136588.0,AM Rahane,65.0,53
1136588.0,BA Stokes,0.0,3
1136588.0,JC Archer,1.0,1
1136588.0,JC Buttler,10.0,11
1136588.0,K Gowtham,8.0,5
1136588.0,KS Williamson,63.0,43
1136588.0,MK Lomror,11.0,12
1136588.0,MK Pandey,16.0,15
1136588.0,RA Tripathi,4.0,5
1136588.0,Rashid Khan,1.0,3
1136588.0,S Dhawan,6.0,4
1136588.0,SV Samson,40.0,30
1136588.0,Shakib Al Hasan,6.0,6
1136588.0,WP Saha,11.0,7
1136588.0,YK Pathan,2.0,3
1136589.0,AD Russell,0.0,1
1136589.0,BB McCullum,38.0,29
1136589.0,C de Grandhomme,11.0,7
1136589.0,CA Lynn,62.0,55
1136589.0,KD Karthik,23.0,10
1136589.0,M Vohra,0.0,2
1136589.0,Mandeep Singh,19.0,15
1136589.0,N Rana,15.0,10
1136589.0,Q de Kock,29.0,27
1136589.0,RV Uthappa,36.0,22
1136589.0,SP Narine,27.0,22
1136589.0,Shubman Gill,5.0,2
1136589.0,V Kohli,68.0,44
1136590.0,AT Rayudu,41.0,26
1136590.0,C Munro,26.0,16
1136590.0,F du Plessis,33.0,33
1136590.0,GJ Maxwell,6.0,5
1136590.0,MS Dhoni,51.0,22
1136590.0,PP Shaw,9.0,6
1136590.0,R Tewatia,3.0,5
1136590.0,RR Pant,79.0,47
1136590.0,SK Raina,1.0,2
1136590.0,SR Watson,78.0,41
1136590.0,SS Iyer,13.0,14
1136590.0,V Shankar,54.0,33
1136591.0,BB McCullum,37.0,25
1136591.0,BCJ Cutting,12.0,6
1136591.0,C de Grandhomme,23.0,10
1136591.0,HH Pandya,50.0,45
1136591.0,Ishan Kishan,0.0,1
1136591.0,JP Duminy,23.0,34
1136591.0,KA Pollard,13.0,15
1136591.0,KH Pandya,23.0,19
1136591.0,M Vohra,45.0,31
1136591.0,Mandeep Singh,14.0,10
1136591.0,Q de Kock,7.0,14
1136591.0,RG Sharma,0.0,1
1136591.0,SA Yadav,9.0,9
1136591.0,TG Southee,1.0,2
1136591.0,UT Yadav,1.0,2
1136591.0,V Kohli,32.0,26
1136591.0,Washington Sundar,1.0,3
1136592.0,BA Stokes,1.0,3
1136592.0,C Munro,0.0,1
1136592.0,DJM Short,44.0,25
1136592.0,GJ Maxwell,5.0,5
1136592.0,JC Buttler,67.0,27
1136592.0,K Gowtham,18.0,6
1136592.0,LE Plunkett,1.0,2
1136592.0,PP Shaw,47.0,26
1136592.0,RA Tripathi,9.0,9
1136592.0,RR Pant,69.0,33
1136592.0,SS Iyer,50.0,35
1136592.0,SV Samson,3.0,5
1136592.0,V Shankar,17.0,7
1136593.0,AT Rayudu,21.0,17
1136593.0,CA Lynn,12.0,6
1136593.0,F du Plessis,27.0,15
1136593.0,KD Karthik,45.0,20
1136593.0,MS Dhoni,43.0,25
1136593.0,RA Jadeja,12.0,14
1136593.0,RK Singh,16.0,20
1136593.0,RV Uthappa,6.0,9
1136593.0,SK Raina,31.0,27
1136593.0,SP Narine,32.0,21
1136593.0,SR Watson,36.0,25
1136593.0,Shubman Gill,57.0,37
1136594.0,AR Patel,13.0,12
1136594.0,CH Gayle,50.0,44
1136594.0,E Lewis,10.0,13
1136594.0,HH Pandya,23.0,13
1136594.0,Ishan Kishan,25.0,20
1136594.0,KH Pandya,31.0,13
1136594.0,KK Nair,23.0,12
1136594.0,KL Rahul,24.0,20
1136594.0,MA Agarwal,11.0,7
1136594.0,MP Stoinis,29.0,16
1136594.0,RG Sharma,24.0,15
1136594.0,SA Yadav,57.0,42
1136594.0,Yuvraj Singh,14.0,14
1136595.0,AB de Villiers,1.0,4
1136595.0,AT Rayudu,32.0,25
1136595.0,BB McCullum,5.0,4
1136595.0,C de Grandhomme,8.0,8
1136595.0,DJ Bravo,14.0,17
1136595.0,DR Shorey,8.0,9
1136595.0,M Ashwin,1.0,2
1136595.0,MS Dhoni,31.0,26
1136595.0,Mandeep Singh,7.0,13
1136595.0,Mohammed Siraj,3.0,7
1136595.0,PA Patel,53.0,41
1136595.0,SK Raina,25.0,21
1136595.0,SR Watson,11.0,14
1136595.0,TG Southee,36.0,26
1136595.0,UT Yadav,1.0,5
1136595.0,V Kohli,8.0,11
1136596.0,AD Hales,45.0,32
1136596.0,DT Christian,7.0,9
1136596.0,GJ Maxwell,2.0,3
1136596.0,KS Williamson,32.0,30
1136596.0,MK Pandey,21.0,18
1136596.0,NV Ojha,1.0,4
1136596.0,PP Shaw,65.0,37
1136596.0,RR Pant,18.0,20
1136596.0,S Dhawan,33.0,31
1136596.0,SS Iyer,44.0,36
1136596.0,V Shankar,23.0,13
1136596.0,YK Pathan,27.0,13
1136597.0,AD Russell,9.0,10
1136597.0,CA Lynn,17.0,13
1136597.0,E Lewis,43.0,29
1136597.0,HH Pandya,35.0,22
1136597.0,JP Duminy,13.0,12
1136597.0,KD Karthik,36.0,26
1136597.0,KH Pandya,14.0,11
1136597.0,N Rana,31.0,27
1136597.0,RG Sharma,11.0,11
1136597.0,RV Uthappa,54.0,36
1136597.0,SA Yadav,59.0,40
1136597.0,SP Narine,5.0,4
1136597.0,Shubman Gill,7.0,5
1136598.0,AM Rahane,5.0,7
1136598.0,AR Patel,4.0,5
1136598.0,BA Stokes,12.0,9
1136598.0,CH Gayle,8.0,11
1136598.0,DJM Short,2.0,2
1136598.0,JC Archer,0.0,1
1136598.0,JC Buttler,51.0,39
1136598.0,JD Unadkat,6.0,7
1136598.0,K Gowtham,5.0,4
1136598.0,KK Nair,31.0,23
1136598.0,KL Rahul,84.0,56
1136598.0,MA Agarwal,2.0,3
1136598.0,MP Stoinis,23.0,17
1136598.0,RA Tripathi,11.0,13
1136598.0,S Gopal,24.0,16
1136598.0,SV Samson,28.0,23
1136599.0,AB de Villiers,5.0,9
1136599.0,AD Hales,5.0,5
1136599.0,B Kumar,1.0,2
1136599.0,C de Grandhomme,33.0,30
1136599.0,KS Williamson,56.0,41
1136599.0,M Vohra,8.0,11
1136599.0,MK Pandey,5.0,7
1136599.0,MM Ali,10.0,7
1136599.0,Mandeep Singh,21.0,23
1136599.0,PA Patel,20.0,13
1136599.0,Rashid Khan,1.0,3
1136599.0,S Dhawan,13.0,20
1136599.0,S Kaul,1.0,1
1136599.0,Sandeep Sharma,0.0,1
1136599.0,Shakib Al Hasan,35.0,34
1136599.0,V Kohli,39.0,30
1136599.0,WP Saha,8.0,5
1136599.0,YK Pathan,12.0,7
1136600.0,AD Nath,9.0,13
1136600.0,AJ Tye,1.0,1
1136600.0,AM Rahane,9.0,10
1136600.0,AR Patel,9.0,5
1136600.0,BA Stokes,14.0,11
1136600.0,CH Gayle,1.0,2
1136600.0,JC Archer,0.0,1
1136600.0,JC Buttler,82.0,59
1136600.0,JD Unadkat,0.0,1
1136600.0,K Gowtham,8.0,6
1136600.0,KK Nair,3.0,5
1136600.0,KL Rahul,95.0,70
1136600.0,MK Lomror,9.0,9
1136600.0,MK Tiwary,7.0,8
1136600.0,MP Stoinis,11.0,16
1136600.0,R Ashwin,0.0,2
1136600.0,STR Binny,11.0,7
1136600.0,SV Samson,22.0,18
1136601.0,AD Russell,2.0,4
1136601.0,BCJ Cutting,24.0,10
1136601.0,CA Lynn,21.0,15
1136601.0,E Lewis,18.0,13
1136601.0,HH Pandya,19.0,14
1136601.0,Ishan Kishan,62.0,22
1136601.0,KD Karthik,5.0,3
1136601.0,KH Pandya,8.0,2
1136601.0,Kuldeep Yadav,5.0,15
1136601.0,M Prasidh Krishna,1.0,5
1136601.0,N Rana,21.0,19
1136601.0,PP Chawla,11.0,13
1136601.0,RG Sharma,36.0,32
1136601.0,RK Singh,5.0,3
1136601.0,RV Uthappa,14.0,13
1136601.0,SA Yadav,36.0,32
1136601.0,SP Narine,4.0,2
1136601.0,TK Curran,18.0,17
1136602.0,AD Hales,14.0,10
1136602.0,GJ Maxwell,9.0,8
1136602.0,HV Patel,24.0,17
1136602.0,JJ Roy,11.0,13
1136602.0,KS Williamson,83.0,53
1136602.0,PP Shaw,9.0,11
1136602.0,RR Pant,128.0,64
1136602.0,S Dhawan,92.0,51
1136602.0,SS Iyer,3.0,8
1136603.0,AM Rahane,4.0,3
1136603.0,AT Rayudu,12.0,9
1136603.0,BA Stokes,11.0,7
1136603.0,DJ Bravo,1.0,1
1136603.0,JC Buttler,95.0,60
1136603.0,K Gowtham,13.0,5
1136603.0,MS Dhoni,33.0,25
1136603.0,P Chopra,8.0,6
1136603.0,SK Raina,52.0,41
1136603.0,SR Watson,39.0,33
1136603.0,STR Binny,22.0,17
1136603.0,SV Samson,21.0,23
1136603.0,SW Billings,27.0,22
1136604.0,AD Russell,31.0,15
1136604.0,AJ Finch,34.0,20
1136604.0,AJ Tye,14.0,11
1136604.0,AR Patel,19.0,12
1136604.0,BB Sran,1.0,1
1136604.0,CA Lynn,27.0,17
1136604.0,CH Gayle,21.0,17
1136604.0,JPR Scantlebury-Searles,6.0,1
1136604.0,KD Karthik,50.0,24
1136604.0,KK Nair,3.0,6
1136604.0,KL Rahul,66.0,31
1136604.0,MA Agarwal,0.0,1
1136604.0,MM Sharma,4.0,3
1136604.0,N Rana,11.0,5
1136604.0,R Ashwin,45.0,24
1136604.0,RV Uthappa,24.0,18
1136604.0,SP Narine,75.0,37
1136604.0,Shubman Gill,16.0,8
1136605.0,AB de Villiers,72.0,37
1136605.0,Abhishek Sharma,46.0,20
1136605.0,C de Grandhomme,3.0,5
1136605.0,JJ Roy,12.0,10
1136605.0,MM Ali,1.0,3
1136605.0,Mandeep Singh,13.0,14
1136605.0,PA Patel,6.0,8
1136605.0,PP Shaw,2.0,4
1136605.0,RR Pant,61.0,35
1136605.0,SN Khan,11.0,10
1136605.0,SS Iyer,32.0,37
1136605.0,V Kohli,70.0,42
1136605.0,V Shankar,21.0,20
1136606.0,AD Hales,2.0,9
1136606.0,AT Rayudu,100.0,62
1136606.0,DJ Hooda,21.0,15
1136606.0,KS Williamson,51.0,39
1136606.0,MK Pandey,5.0,6
1136606.0,MS Dhoni,20.0,15
1136606.0,S Dhawan,79.0,55
1136606.0,SK Raina,2.0,3
1136606.0,SR Watson,57.0,35
1136606.0,Shakib Al Hasan,8.0,6
1136607.0,AM Rahane,37.0,37
1136607.0,BCJ Cutting,10.0,7
1136607.0,DJM Short,4.0,6
1136607.0,E Lewis,60.0,45
1136607.0,HH Pandya,36.0,23
1136607.0,Ishan Kishan,12.0,11
1136607.0,JC Buttler,94.0,54
1136607.0,KH Pandya,3.0,8
1136607.0,RG Sharma,0.0,1
1136607.0,SA Yadav,38.0,32
1136607.0,SV Samson,26.0,15
1136608.0,AJ Finch,26.0,25
1136608.0,AJ Tye,0.0,3
1136608.0,AR Patel,9.0,14
1136608.0,AS Rajpoot,1.0,5
1136608.0,CH Gayle,18.0,14
1136608.0,KK Nair,1.0,3
1136608.0,KL Rahul,21.0,15
1136608.0,MA Agarwal,2.0,6
1136608.0,MM Sharma,3.0,5
1136608.0,MP Stoinis,2.0,3
1136608.0,PA Patel,40.0,22
1136608.0,R Ashwin,0.0,1
1136608.0,V Kohli,48.0,29
1136609.0,AD Russell,11.0,5
1136609.0,AM Rahane,11.0,12
1136609.0,Anureet Singh,3.0,4
1136609.0,BA Stokes,11.0,13
1136609.0,CA Lynn,45.0,42
1136609.0,IS Sodhi,1.0,6
1136609.0,JC Archer,6.0,5
1136609.0,JC Buttler,39.0,23
1136609.0,JD Unadkat,26.0,18
1136609.0,K Gowtham,3.0,5
1136609.0,KD Karthik,41.0,31
1136609.0,N Rana,21.0,18
1136609.0,RA Tripathi,27.0,15
1136609.0,RV Uthappa,4.0,6
1136609.0,SP Narine,21.0,7
1136609.0,STR Binny,1.0,4
1136609.0,SV Samson,12.0,10
1136610.0,AJ Finch,46.0,35
1136610.0,AR Patel,10.0,8
1136610.0,BCJ Cutting,4.0,7
1136610.0,CH Gayle,18.0,11
1136610.0,E Lewis,9.0,8
1136610.0,HH Pandya,9.0,13
1136610.0,Ishan Kishan,20.0,12
1136610.0,KA Pollard,50.0,24
1136610.0,KH Pandya,32.0,24
1136610.0,KL Rahul,94.0,64
1136610.0,M Markande,7.0,5
1136610.0,MJ McClenaghan,11.0,8
1136610.0,MK Tiwary,4.0,1
1136610.0,MP Stoinis,1.0,2
1136610.0,RG Sharma,6.0,10
1136610.0,SA Yadav,27.0,15
1136610.0,Yuvraj Singh,1.0,4
1136611.0,AB de Villiers,69.0,41
1136611.0,AD Hales,37.0,24
1136611.0,C de Grandhomme,40.0,17
1136611.0,DJ Hooda,1.0,1
1136611.0,KS Williamson,81.0,42
1136611.0,MK Pandey,62.0,41
1136611.0,MM Ali,65.0,34
1136611.0,Mandeep Singh,4.0,6
1136611.0,PA Patel,1.0,4
1136611.0,S Dhawan,18.0,15
1136611.0,SN Khan,22.0,8
1136611.0,TG Southee,1.0,1
1136611.0,V Kohli,12.0,11
1136612.0,AT Rayudu,50.0,29
1136612.0,Abhishek Sharma,2.0,4
1136612.0,DJ Bravo,1.0,2
1136612.0,DL Chahar,1.0,2
1136612.0,GJ Maxwell,5.0,8
1136612.0,HV Patel,36.0,16
1136612.0,MS Dhoni,17.0,23
1136612.0,PP Shaw,17.0,19
1136612.0,RA Jadeja,27.0,18
1136612.0,RR Pant,38.0,27
1136612.0,SK Raina,15.0,18
1136612.0,SR Watson,14.0,23
1136612.0,SS Iyer,19.0,22
1136612.0,SW Billings,1.0,5
1136612.0,V Shankar,36.0,30
1136613.0,AB de Villiers,53.0,35
1136613.0,AM Rahane,33.0,32
1136613.0,C de Grandhomme,2.0,3
1136613.0,H Klaasen,32.0,22
1136613.0,JC Archer,0.0,4
1136613.0,K Gowtham,14.0,5
1136613.0,MM Ali,1.0,2
1136613.0,Mandeep Singh,3.0,4
1136613.0,Mohammed Siraj,14.0,13
1136613.0,PA Patel,33.0,21
1136613.0,RA Tripathi,80.0,60
1136613.0,SN Khan,7.0,8
1136613.0,SV Samson,0.0,1
1136613.0,TG Southee,14.0,17
1136613.0,UT Yadav,0.0,1
1136613.0,V Kohli,4.0,9
1136613.0,YS Chahal,0.0,4
1136614.0,AD Russell,4.0,4
1136614.0,B Kumar,0.0,1
1136614.0,CA Lynn,55.0,44
1136614.0,CR Brathwaite,3.0,4
1136614.0,KD Karthik,26.0,24
1136614.0,KS Williamson,36.0,17
1136614.0,MK Pandey,25.0,23
1136614.0,N Rana,7.0,5
1136614.0,RV Uthappa,45.0,34
1136614.0,Rashid Khan,0.0,1
1136614.0,S Dhawan,50.0,40
1136614.0,SP Goswami,35.0,28
1136614.0,SP Narine,29.0,12
1136614.0,Shakib Al Hasan,10.0,7
1136614.0,YK Pathan,2.0,5
1136615.0,Abhishek Sharma,15.0,11
1136615.0,BCJ Cutting,37.0,20
1136615.0,E Lewis,48.0,32
1136615.0,GJ Maxwell,22.0,19
1136615.0,HH Pandya,27.0,18
1136615.0,Ishan Kishan,5.0,14
1136615.0,JJ Bumrah,0.0,1
1136615.0,KA Pollard,7.0,7
1136615.0,KH Pandya,4.0,3
1136615.0,M Markande,3.0,11
1136615.0,PP Shaw,12.0,8
1136615.0,RG Sharma,13.0,12
1136615.0,RR Pant,64.0,45
1136615.0,SA Yadav,12.0,4
1136615.0,SS Iyer,6.0,10
1136615.0,V Shankar,43.0,32
1136616.0,AJ Finch,4.0,6
1136616.0,AJ Tye,0.0,2
